image_filename,category_name,xmin,ymin,xmax,ymax,source,pair_id
060598.jpg,sling_dress,0,0,459,570,user,4797
060602.jpg,short_sleeve_top,215,351,442,660,shop,4797
060602.jpg,sling_dress,245,347,455,781,shop,4797
060730.jpg,short_sleeve_outwear,0,112,467,623,user,4808
060731.jpg,skirt,172,438,348,560,user,4808
060731.jpg,short_sleeve_outwear,24,156,450,567,user,4808
060732.jpg,short_sleeve_outwear,92,217,418,623,user,4808
060733.jpg,short_sleeve_outwear,32,5,620,947,shop,4808
060733.jpg,shorts,166,598,520,846,shop,4808
060734.jpg,shorts,95,404,372,597,shop,4808
060734.jpg,short_sleeve_outwear,44,1,444,684,shop,4808
060735.jpg,shorts,166,619,540,850,shop,4808
060735.jpg,short_sleeve_outwear,76,71,598,950,shop,4808
060736.jpg,shorts,93,554,411,831,shop,4808
060736.jpg,short_sleeve_outwear,42,108,617,946,shop,4808
060738.jpg,short_sleeve_outwear,20,7,429,681,shop,4808
060738.jpg,shorts,48,393,349,583,shop,4808
060739.jpg,long_sleeve_top,206,145,364,300,user,4809
060739.jpg,shorts,201,270,322,368,user,4809
060760.jpg,vest,34,1,324,266,user,4810
060760.jpg,skirt,29,153,466,623,user,4810
060816.jpg,short_sleeve_dress,256,155,516,612,shop,4815
060891.jpg,trousers,181,435,396,959,shop,4819
060891.jpg,long_sleeve_outwear,139,139,453,682,shop,4819
060926.jpg,vest,73,252,258,491,shop,4823
060926.jpg,sling_dress,80,256,312,611,shop,4823
061022.jpg,short_sleeve_outwear,0,255,467,623,user,4833
061026.jpg,shorts,293,292,516,499,shop,4833
061026.jpg,short_sleeve_outwear,278,23,548,510,shop,4833
061028.jpg,shorts,332,342,475,504,shop,4833
061028.jpg,short_sleeve_outwear,263,169,449,531,shop,4833
061030.jpg,shorts,341,348,456,500,shop,4833
061030.jpg,short_sleeve_outwear,300,176,445,529,shop,4833
061063.jpg,shorts,272,264,425,343,shop,4836
061063.jpg,short_sleeve_top,276,164,405,281,shop,4836
061083.jpg,shorts,277,466,604,772,shop,4838
061083.jpg,short_sleeve_top,131,200,526,601,shop,4838
061100.jpg,short_sleeve_dress,0,136,278,399,user,4841
061153.jpg,skirt,26,43,276,262,user,4843
061180.jpg,short_sleeve_dress,226,270,477,724,shop,4844
061181.jpg,short_sleeve_dress,272,377,521,1013,shop,4844
061258.jpg,vest_dress,195,161,439,618,shop,4847
061311.jpg,vest,107,181,399,623,user,4850
061372.jpg,short_sleeve_top,361,104,571,321,shop,4855
061372.jpg,trousers,397,294,557,766,shop,4855
061424.jpg,short_sleeve_top,196,260,604,606,shop,4858
061424.jpg,sling_dress,246,278,575,1070,shop,4858
061425.jpg,short_sleeve_top,190,107,466,419,shop,4858
061425.jpg,sling_dress,216,110,688,573,shop,4858
061501.jpg,shorts,99,511,360,652,shop,4864
061501.jpg,long_sleeve_outwear,41,85,419,608,shop,4864
061505.jpg,shorts,76,489,351,657,shop,4864
061505.jpg,long_sleeve_outwear,10,87,425,619,shop,4864
061532.jpg,short_sleeve_dress,1,8,467,579,user,4867
061544.jpg,skirt,194,426,467,623,user,4868
061544.jpg,long_sleeve_top,85,162,467,599,user,4868
061562.jpg,shorts,191,429,564,749,shop,4870
061562.jpg,sling,130,9,548,529,shop,4870
061577.jpg,short_sleeve_top,53,23,327,229,user,4874
061577.jpg,trousers,109,234,307,679,user,4874
061610.jpg,trousers,272,259,505,748,shop,4877
061610.jpg,long_sleeve_top,274,3,500,288,shop,4877
061689.jpg,skirt,125,403,352,562,user,4883
061689.jpg,vest,109,171,297,443,user,4883
061862.jpg,trousers,121,50,345,463,shop,4899
061862.jpg,sling,149,1,329,94,shop,4899
061882.jpg,trousers,0,447,299,623,user,4902
061882.jpg,long_sleeve_top,0,65,466,623,user,4902
061887.jpg,shorts,267,654,497,802,shop,4902
061887.jpg,long_sleeve_outwear,237,365,535,740,shop,4902
061910.jpg,vest_dress,97,170,490,808,shop,4903
061918.jpg,shorts,42,174,137,249,user,4905
061918.jpg,short_sleeve_top,169,217,242,306,user,4905
061918.jpg,short_sleeve_dress,14,68,144,242,user,4905
061918.jpg,shorts,180,280,234,347,user,4905
061977.jpg,sling_dress,308,57,546,550,shop,4909
061977.jpg,long_sleeve_top,279,42,608,420,shop,4909
062020.jpg,vest,25,187,445,628,shop,4912
062029.jpg,short_sleeve_dress,87,1,372,489,user,4913
062102.jpg,vest,251,189,495,415,shop,4917
062102.jpg,skirt,221,384,510,764,shop,4917
062134.jpg,skirt,79,184,322,365,user,4920
062134.jpg,short_sleeve_top,110,48,338,214,user,4920
062206.jpg,vest,126,146,351,386,shop,4926
062206.jpg,sling_dress,84,148,360,579,shop,4926
062215.jpg,short_sleeve_top,211,231,534,539,shop,4926
062215.jpg,sling_dress,206,231,489,610,shop,4926
062268.jpg,vest_dress,139,395,472,1003,shop,4932
062276.jpg,short_sleeve_top,0,0,296,234,user,4933
062276.jpg,sling_dress,5,0,269,372,user,4933
062308.jpg,sling_dress,198,0,312,259,user,4937
062317.jpg,short_sleeve_top,264,404,450,608,shop,4937
062317.jpg,sling_dress,263,402,497,748,shop,4937
062388.jpg,trousers,264,353,458,522,shop,4943
062388.jpg,sling,264,69,483,386,shop,4943
062389.jpg,trousers,213,436,638,965,shop,4943
062389.jpg,sling,51,19,463,515,shop,4943
062392.jpg,short_sleeve_top,0,198,220,522,user,4944
062392.jpg,long_sleeve_outwear,140,262,467,623,user,4944
062407.jpg,shorts,325,456,551,634,shop,4945
062407.jpg,short_sleeve_outwear,215,202,555,584,shop,4945
062502.jpg,short_sleeve_dress,265,375,458,774,shop,4953
062558.jpg,shorts,258,551,505,822,shop,4957
062558.jpg,long_sleeve_top,130,284,496,640,shop,4957
062625.jpg,short_sleeve_top,46,0,355,241,shop,4963
062625.jpg,shorts,42,155,389,482,shop,4963
062712.jpg,vest_dress,61,0,403,623,user,4971
062718.jpg,vest_dress,234,324,551,843,shop,4971
062763.jpg,vest,201,15,484,253,shop,4974
062763.jpg,shorts,276,228,502,439,shop,4974
062880.jpg,short_sleeve_top,207,0,496,202,shop,4981
062880.jpg,trousers,216,167,450,679,shop,4981
062881.jpg,short_sleeve_top,164,0,538,267,shop,4981
062881.jpg,trousers,208,226,468,768,shop,4981
063126.jpg,long_sleeve_outwear,31,164,393,701,shop,4998
063167.jpg,trousers,310,470,528,731,shop,5002
063167.jpg,long_sleeve_top,270,166,581,567,shop,5002
063302.jpg,shorts,239,384,421,539,shop,5011
063302.jpg,short_sleeve_top,204,198,443,402,shop,5011
063362.jpg,long_sleeve_top,229,184,459,442,shop,5018
063362.jpg,shorts,253,434,413,551,shop,5018
063461.jpg,vest_dress,142,25,334,422,user,5027
063469.jpg,vest_dress,230,234,520,690,shop,5027
063476.jpg,vest_dress,225,217,562,713,shop,5027
063568.jpg,vest_dress,139,263,496,811,shop,5034
063651.jpg,skirt,300,295,720,589,shop,5041
063651.jpg,short_sleeve_top,103,1,622,387,shop,5041
063759.jpg,shorts,109,394,317,628,shop,5052
063759.jpg,short_sleeve_top,345,227,502,487,shop,5052
063759.jpg,short_sleeve_top,129,144,369,442,shop,5052
063759.jpg,skirt,295,399,469,617,shop,5052
063769.jpg,shorts,10,463,395,835,shop,5053
063769.jpg,vest,174,195,552,593,shop,5053
063948.jpg,skirt,24,329,410,695,user,5067
063948.jpg,long_sleeve_top,11,0,387,358,user,5067
064005.jpg,long_sleeve_top,49,0,467,495,user,5070
064005.jpg,shorts,113,374,405,623,user,5070
064048.jpg,skirt,82,606,509,861,shop,5074
064048.jpg,short_sleeve_top,85,274,510,676,shop,5074
064078.jpg,skirt,36,263,247,477,user,5077
064078.jpg,long_sleeve_top,15,1,290,318,user,5077
064172.jpg,trousers,278,419,538,947,shop,5082
064172.jpg,long_sleeve_top,186,151,591,574,shop,5082
064275.jpg,short_sleeve_dress,243,251,486,490,shop,5090
064293.jpg,trousers,209,574,497,1321,shop,5092
064293.jpg,short_sleeve_top,159,251,509,658,shop,5092
064297.jpg,trousers,168,273,334,644,shop,5092
064297.jpg,short_sleeve_top,149,131,311,306,shop,5092
064323.jpg,vest,266,403,721,994,shop,5093
064345.jpg,skirt,80,265,267,446,user,5094
064345.jpg,long_sleeve_top,67,0,285,378,user,5094
064397.jpg,long_sleeve_outwear,112,358,740,877,shop,5096
064397.jpg,skirt,137,666,539,1040,shop,5096
064408.jpg,skirt,122,528,426,877,shop,5097
064408.jpg,short_sleeve_top,165,262,500,519,shop,5097
064415.jpg,skirt,189,488,422,754,shop,5097
064415.jpg,short_sleeve_top,178,288,452,484,shop,5097
064522.jpg,short_sleeve_dress,170,4,422,460,shop,5106
064554.jpg,vest_dress,226,239,393,531,shop,5111
064668.jpg,short_sleeve_top,144,313,423,612,shop,5123
064668.jpg,trousers,222,522,465,1025,shop,5123
064814.jpg,shorts,169,277,375,396,user,5132
064814.jpg,vest,179,3,362,305,user,5132
064822.jpg,trousers,146,382,327,584,shop,5132
064822.jpg,vest,159,269,284,424,shop,5132
064825.jpg,trousers,152,184,408,428,shop,5132
064825.jpg,vest,84,0,314,283,shop,5132
064906.jpg,shorts,96,405,338,664,shop,5137
064906.jpg,long_sleeve_top,82,172,381,538,shop,5137
064943.jpg,vest_dress,59,0,394,623,user,5139
064951.jpg,vest_dress,21,204,431,673,shop,5139
064955.jpg,vest_dress,549,115,663,336,shop,5139
064955.jpg,vest_dress,289,128,482,474,shop,5139
065011.jpg,trousers,332,278,480,499,shop,5145
065011.jpg,long_sleeve_top,298,111,474,368,shop,5145
065047.jpg,long_sleeve_top,99,26,325,231,shop,5146
065047.jpg,trousers,193,196,308,567,shop,5146
065058.jpg,shorts,55,282,250,398,user,5148
065058.jpg,vest,38,142,236,318,user,5148
065072.jpg,short_sleeve_dress,46,62,284,401,user,5150
065100.jpg,trousers,194,522,580,959,shop,5152
065100.jpg,short_sleeve_top,24,91,491,657,shop,5152
065178.jpg,trousers,20,414,275,686,user,5161
065178.jpg,short_sleeve_top,0,0,376,493,user,5161
065178.jpg,trousers,307,321,466,552,user,5161
065244.jpg,vest_dress,11,349,643,998,shop,5166
065262.jpg,trousers,135,248,263,489,user,5167
065262.jpg,long_sleeve_outwear,110,95,286,350,user,5167
065299.jpg,short_sleeve_dress,97,186,380,641,shop,5169
065379.jpg,skirt,202,39,674,787,shop,5175
065434.jpg,trousers,49,15,394,602,shop,5179
065469.jpg,vest_dress,131,65,654,886,shop,5182
065500.jpg,sling_dress,192,342,361,647,shop,5185
065619.jpg,skirt,183,305,418,572,shop,5197
065619.jpg,long_sleeve_top,89,44,535,384,shop,5197
065689.jpg,trousers,90,473,396,955,shop,5204
065689.jpg,long_sleeve_top,165,231,577,552,shop,5204
065756.jpg,short_sleeve_top,0,0,466,623,user,5208
065769.jpg,shorts,88,453,470,639,shop,5208
065769.jpg,short_sleeve_top,0,11,442,585,shop,5208
065786.jpg,trousers,206,367,597,639,shop,5209
065786.jpg,short_sleeve_top,0,0,509,559,shop,5209
065788.jpg,trousers,144,360,440,639,shop,5209
065788.jpg,short_sleeve_top,0,0,538,535,shop,5209
065798.jpg,trousers,182,363,519,639,shop,5209
065798.jpg,short_sleeve_top,22,0,602,534,shop,5209
065899.jpg,short_sleeve_top,252,272,574,541,shop,5215
065899.jpg,shorts,201,471,460,670,shop,5215
065926.jpg,short_sleeve_top,172,320,528,690,shop,5215
065926.jpg,shorts,69,544,409,784,shop,5215
065963.jpg,sling_dress,130,142,445,554,shop,5217
065963.jpg,short_sleeve_top,197,148,446,451,shop,5217
065979.jpg,long_sleeve_top,107,173,273,351,shop,5219
065979.jpg,shorts,217,225,367,402,shop,5219
066155.jpg,skirt,170,641,548,1152,shop,5237
066155.jpg,short_sleeve_top,108,320,634,694,shop,5237
066178.jpg,vest,195,179,535,515,shop,5238
066178.jpg,skirt,279,469,518,543,shop,5238
066182.jpg,skirt,261,383,493,553,shop,5238
066182.jpg,vest,233,162,496,409,shop,5238
066225.jpg,skirt,165,371,354,612,shop,5239
066225.jpg,short_sleeve_top,199,178,467,441,shop,5239
066306.jpg,trousers,100,19,338,598,shop,5246
066309.jpg,trousers,261,365,516,828,shop,5246
066309.jpg,long_sleeve_top,226,146,504,469,shop,5246
066364.jpg,vest_dress,213,296,457,875,shop,5251
066503.jpg,vest_dress,327,242,506,699,shop,5262
066506.jpg,trousers,2,250,261,624,user,5263
066506.jpg,long_sleeve_dress,1,1,306,568,user,5263
066508.jpg,long_sleeve_dress,194,149,438,502,shop,5263
066539.jpg,trousers,262,208,379,472,shop,5265
066539.jpg,vest,270,79,389,227,shop,5265
066568.jpg,long_sleeve_top,0,0,466,829,user,5268
066645.jpg,short_sleeve_top,0,0,431,189,shop,5275
066645.jpg,trousers,116,12,524,801,shop,5275
066667.jpg,shorts,300,579,423,663,shop,5276
066667.jpg,long_sleeve_top,265,460,463,691,shop,5276
066686.jpg,vest_dress,1,2,413,186,shop,5278
066686.jpg,shorts,95,45,332,218,shop,5278
066720.jpg,vest_dress,85,73,527,911,shop,5281
066737.jpg,long_sleeve_dress,480,222,825,622,shop,5283
066745.jpg,skirt,3,240,421,701,shop,5284
066745.jpg,short_sleeve_top,111,10,441,450,shop,5284
066917.jpg,long_sleeve_dress,32,227,466,623,user,5301
066929.jpg,long_sleeve_dress,131,153,516,693,shop,5301
066941.jpg,long_sleeve_top,1,369,266,639,shop,5302
066941.jpg,long_sleeve_top,99,25,501,608,shop,5302
066941.jpg,trousers,213,340,499,639,shop,5302
066946.jpg,trousers,106,347,391,766,user,5303
066946.jpg,short_sleeve_top,0,9,466,432,user,5303
066992.jpg,trousers,146,531,518,849,shop,5304
066992.jpg,short_sleeve_top,152,193,577,794,shop,5304
067002.jpg,vest_dress,142,1,286,415,user,5305
067038.jpg,vest_dress,241,166,463,625,shop,5306
067158.jpg,shorts,298,366,374,487,shop,5317
067158.jpg,vest,272,242,370,384,shop,5317
067208.jpg,sling_dress,145,0,351,533,user,5321
067260.jpg,shorts,152,384,365,605,shop,5326
067260.jpg,short_sleeve_top,187,195,422,450,shop,5326
067278.jpg,long_sleeve_dress,96,299,467,623,user,5330
067282.jpg,long_sleeve_dress,0,0,299,399,user,5330
067341.jpg,shorts,377,656,564,812,shop,5333
067341.jpg,sling,383,414,566,707,shop,5333
067361.jpg,short_sleeve_dress,125,294,446,857,shop,5335
067393.jpg,short_sleeve_dress,33,103,467,619,user,5338
067457.jpg,shorts,303,537,611,952,shop,5347
067457.jpg,long_sleeve_dress,64,37,624,845,shop,5347
067509.jpg,shorts,160,146,653,670,shop,5351
067537.jpg,skirt,62,235,466,585,user,5355
067537.jpg,long_sleeve_top,95,94,369,277,user,5355
067549.jpg,shorts,214,342,482,563,shop,5356
067549.jpg,short_sleeve_top,105,1,469,482,shop,5356
067582.jpg,shorts,220,294,463,498,shop,5358
067582.jpg,long_sleeve_outwear,162,14,473,599,shop,5358
067604.jpg,shorts,70,393,329,540,user,5360
067604.jpg,long_sleeve_top,68,160,348,493,user,5360
067614.jpg,shorts,244,629,484,798,shop,5360
067614.jpg,long_sleeve_top,208,308,518,767,shop,5360
067640.jpg,short_sleeve_dress,431,332,576,704,shop,5361
067691.jpg,short_sleeve_dress,115,30,333,413,user,5365
067726.jpg,short_sleeve_dress,165,321,413,885,shop,5368
067751.jpg,shorts,110,398,357,584,shop,5370
067751.jpg,vest,132,195,405,524,shop,5370
067774.jpg,vest,86,252,415,623,user,5372
067872.jpg,vest_dress,296,202,669,805,shop,5378
067872.jpg,short_sleeve_top,248,203,574,565,shop,5378
067874.jpg,vest_dress,363,135,598,539,shop,5378
067874.jpg,short_sleeve_top,348,133,547,347,shop,5378
067909.jpg,short_sleeve_dress,42,0,223,433,user,5381
067961.jpg,vest_dress,200,157,449,447,shop,5383
068123.jpg,vest,99,251,436,623,user,5396
068252.jpg,trousers,270,361,447,829,shop,5405
068252.jpg,long_sleeve_top,244,143,446,387,shop,5405
068307.jpg,trousers,249,499,433,853,shop,5409
068307.jpg,short_sleeve_top,206,346,427,528,shop,5409
068333.jpg,skirt,68,424,359,623,user,5412
068333.jpg,vest,0,56,337,569,user,5412
068416.jpg,skirt,165,370,370,580,shop,5421
068416.jpg,short_sleeve_top,185,195,427,484,shop,5421
068459.jpg,shorts,272,251,399,356,shop,5423
068459.jpg,vest,301,121,435,292,shop,5423
068493.jpg,sling_dress,73,23,204,312,user,5425
068493.jpg,short_sleeve_top,52,19,209,170,user,5425
068578.jpg,sling_dress,4,137,372,622,user,5432
068578.jpg,short_sleeve_top,0,117,391,500,user,5432
068587.jpg,trousers,135,329,369,623,user,5433
068587.jpg,vest,0,0,467,484,user,5433
068651.jpg,sling,180,3,345,97,user,5437
068651.jpg,shorts,162,67,351,223,user,5437
068671.jpg,trousers,241,370,379,726,shop,5439
068671.jpg,long_sleeve_top,191,227,379,491,shop,5439
068718.jpg,shorts,65,561,365,701,shop,5444
068718.jpg,short_sleeve_top,61,177,414,666,shop,5444
068805.jpg,vest,236,179,381,366,shop,5450
068805.jpg,skirt,196,341,392,514,shop,5450
068895.jpg,trousers,113,6,433,733,shop,5456
068962.jpg,shorts,9,444,277,622,user,5464
068962.jpg,vest,0,152,420,613,user,5464
069001.jpg,skirt,81,305,250,444,user,5466
069001.jpg,vest,123,178,253,326,user,5466
069037.jpg,vest,147,310,464,811,shop,5469
069041.jpg,sling_dress,289,131,433,493,shop,5470
069041.jpg,short_sleeve_top,272,138,455,321,shop,5470
069046.jpg,sling_dress,274,372,501,801,shop,5470
069046.jpg,short_sleeve_top,242,373,444,593,shop,5470
069063.jpg,shorts,222,548,423,667,shop,5473
069063.jpg,long_sleeve_outwear,185,239,546,691,shop,5473
069074.jpg,shorts,332,190,511,397,shop,5474
069074.jpg,long_sleeve_top,223,57,514,270,shop,5474
069111.jpg,shorts,140,475,414,696,shop,5477
069111.jpg,long_sleeve_top,89,202,442,572,shop,5477
069130.jpg,long_sleeve_dress,68,4,221,272,user,5480
069130.jpg,trousers,103,179,189,352,user,5480
069132.jpg,long_sleeve_dress,2,2,243,350,user,5480
069161.jpg,long_sleeve_top,11,48,467,593,user,5483
069165.jpg,skirt,47,439,307,622,user,5483
069165.jpg,long_sleeve_top,0,180,466,555,user,5483
069235.jpg,shorts,143,285,247,367,user,5489
069235.jpg,vest,127,177,251,326,user,5489
069257.jpg,sling_dress,314,252,390,417,shop,5490
069257.jpg,vest,312,251,394,321,shop,5490
069273.jpg,skirt,198,339,450,623,user,5492
069273.jpg,vest,146,171,382,385,user,5492
069313.jpg,long_sleeve_top,139,107,347,323,user,5496
069313.jpg,trousers,189,292,294,525,user,5496
069335.jpg,long_sleeve_outwear,211,198,421,449,shop,5496
069335.jpg,trousers,294,406,389,707,shop,5496
069363.jpg,short_sleeve_top,31,6,466,494,shop,5497
069363.jpg,trousers,43,416,288,701,shop,5497
069386.jpg,long_sleeve_top,43,0,323,168,shop,5499
069386.jpg,trousers,124,27,308,578,shop,5499
069437.jpg,trousers,164,596,496,899,shop,5503
069437.jpg,long_sleeve_outwear,0,57,638,861,shop,5503
069452.jpg,sling_dress,0,183,329,622,user,5504
069452.jpg,short_sleeve_top,0,143,373,623,user,5504
069453.jpg,sling_dress,1,41,462,624,user,5504
069453.jpg,short_sleeve_top,0,0,465,624,user,5504
069455.jpg,sling_dress,0,33,410,622,user,5504
069455.jpg,short_sleeve_top,0,32,466,471,user,5504
069491.jpg,trousers,148,237,324,603,shop,5506
069491.jpg,long_sleeve_top,136,106,337,283,shop,5506
069511.jpg,vest_dress,67,21,392,685,shop,5508
069573.jpg,short_sleeve_top,188,366,643,902,shop,5512
069573.jpg,shorts,232,719,610,1039,shop,5512
069809.jpg,long_sleeve_dress,292,194,529,553,shop,5526
069813.jpg,vest_dress,83,48,541,572,shop,5527
069823.jpg,vest_dress,115,365,192,471,shop,5527
069823.jpg,vest_dress,236,223,488,521,shop,5527
069855.jpg,trousers,254,894,613,1318,shop,5528
069855.jpg,short_sleeve_top,176,505,624,1030,shop,5528
069875.jpg,short_sleeve_dress,79,146,467,699,shop,5530
069891.jpg,vest_dress,0,51,287,511,user,5532
069986.jpg,vest,30,170,464,637,shop,5538
069991.jpg,skirt,102,272,634,598,shop,5538
069991.jpg,vest,0,1,434,512,shop,5538
070009.jpg,shorts,121,484,347,656,shop,5540
070009.jpg,vest,124,190,361,562,shop,5540
070027.jpg,short_sleeve_top,111,90,233,185,user,5543
070027.jpg,sling_dress,127,99,240,382,user,5543
070029.jpg,sling_dress,157,148,338,647,shop,5543
070029.jpg,short_sleeve_top,157,142,333,309,shop,5543
070155.jpg,long_sleeve_dress,259,149,466,540,shop,5553
070196.jpg,skirt,157,265,482,584,shop,5557
070196.jpg,short_sleeve_top,195,37,411,308,shop,5557
070225.jpg,sling_dress,213,345,690,1223,shop,5559
070225.jpg,short_sleeve_top,182,324,667,807,shop,5559
070244.jpg,short_sleeve_outwear,195,181,361,474,shop,5561
070244.jpg,trousers,172,422,381,922,shop,5561
070246.jpg,short_sleeve_outwear,185,192,389,456,shop,5561
070246.jpg,trousers,210,404,379,830,shop,5561
070247.jpg,short_sleeve_outwear,231,222,435,470,shop,5561
070247.jpg,trousers,230,448,401,915,shop,5561
070248.jpg,short_sleeve_outwear,180,183,353,437,shop,5561
070248.jpg,trousers,186,391,498,872,shop,5561
070249.jpg,short_sleeve_outwear,171,170,402,445,shop,5561
070249.jpg,trousers,210,384,454,848,shop,5561
070252.jpg,short_sleeve_outwear,169,195,347,414,shop,5561
070252.jpg,trousers,221,389,459,847,shop,5561
070254.jpg,short_sleeve_outwear,102,212,357,425,shop,5561
070254.jpg,trousers,217,361,509,825,shop,5561
070344.jpg,skirt,119,254,206,353,user,5569
070344.jpg,short_sleeve_top,111,163,186,262,user,5569
070374.jpg,skirt,362,296,569,546,shop,5569
070374.jpg,short_sleeve_top,313,145,538,393,shop,5569
070461.jpg,vest,1,1,466,623,user,5577
070464.jpg,vest,46,24,435,623,user,5577
070512.jpg,long_sleeve_top,279,1,612,284,shop,5582
070512.jpg,skirt,48,168,552,526,shop,5582
070531.jpg,skirt,333,279,829,586,shop,5585
070531.jpg,short_sleeve_top,165,116,475,427,shop,5585
070542.jpg,short_sleeve_outwear,59,0,388,610,user,5586
070543.jpg,shorts,275,405,390,507,shop,5586
070543.jpg,short_sleeve_outwear,269,288,416,579,shop,5586
070544.jpg,shorts,254,286,382,385,shop,5586
070544.jpg,short_sleeve_outwear,232,130,415,453,shop,5586
070545.jpg,shorts,254,344,343,458,shop,5586
070545.jpg,short_sleeve_outwear,178,210,353,534,shop,5586
070547.jpg,shorts,257,344,400,468,shop,5586
070547.jpg,short_sleeve_outwear,239,195,407,542,shop,5586
070548.jpg,shorts,277,359,398,458,shop,5586
070548.jpg,short_sleeve_outwear,261,232,411,528,shop,5586
070549.jpg,shorts,250,424,409,568,shop,5586
